会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
C001_003,3252,I,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,979.546,983.618,979.546,983.618,0,B
C001_003,3253,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,979.546,983.618,979.546,983.618,0,I
C001_003,3254,I,IC01_玲子,この,コノ,此の,連体詞,,,和,,コノ,この,コノ,コノ,979.546,983.618,979.546,983.618,0,B
C001_003,3255,I,IC01_玲子,ハーブ,ハーブ,ハーブ,名詞-普通名詞-一般,,,外,herb,ハーブ,ハーブ,ハーブ,ハーブ,979.546,983.618,979.546,983.618,0,B
C001_003,3256,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,979.546,983.618,979.546,983.618,0,I
C001_003,3257,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,979.546,983.618,979.546,983.618,0,I
C001_003,3258,I,IC01_玲子,も,モ,も,助詞-係助詞,,,和,,モ,も: ,モ,モー,979.546,983.618,979.546,983.618,0,I
C001_003,3259,I,IC01_玲子,もう,モウ,もう,副詞,,,和,,モウ,もう,モー,モー,979.546,983.618,979.546,983.618,0,B
C001_003,3260,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね ,ネ,ネ,979.546,983.618,979.546,983.618,0,I
C001_003,3261,I,IC01_玲子,うじゃうじゃ,ウジャウジャ,うじゃうじゃ,副詞,,,和,,ウジャウジャ,うじゃうじゃ,ウジャウジャ,ウジャウジャ,979.546,983.618,979.546,983.618,0,B
C001_003,3262,I,IC01_玲子,生え,ハエル,生える,動詞-一般,下一段-ア行,連用形-一般,和,,ハエル,生え,ハエ,ハエ,979.546,983.618,979.546,983.618,0,B
C001_003,3263,I,IC01_玲子,て,テル,てる,助動詞,下一段-タ行,連用形-一般,和,,テル,て,テ,テ,979.546,983.618,979.546,983.618,0,I
C001_003,3264,I,IC01_玲子,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た,タ,タ,979.546,983.618,979.546,983.618,0,I
C001_003,3265,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,979.546,983.618,979.546,983.618,0,I
C001_003,3266,I,IC01_玲子,困っ,コマル,困る,動詞-一般,五段-ラ行,連用形-促音便,和,,コマル,困っ,コマッ,コマッ,979.546,983.618,979.546,983.618,0,B
C001_003,3267,I,IC01_玲子,ちゃっ,チャウ,ちゃう,助動詞,五段-ワア行,連用形-促音便,和,,チャウ,ちゃっ,チャッ,チャッ,979.546,983.618,979.546,983.618,0,I
C001_003,3268,I,IC01_玲子,て,テル,てる,助動詞,下一段-タ行,連体形-省略,和,,テル,て,テ,テ,979.546,983.618,979.546,983.618,0,I
C001_003,3269,I,IC01_玲子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,979.546,983.618,979.546,983.618,0,I
C001_003,3270,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って。,ッテ,ッテ,979.546,983.618,979.546,983.618,0,I
C001_003,3275,B,IC01_玲子,で,デ,で,接続詞,,,和,,デ,で: ,デ,デー,984.156,988.192,984.156,985.819,0,B
C001_003,3276,I,IC01_玲子,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,984.156,988.192,984.156,985.819,0,I
C001_003,3277,I,IC01_玲子,から,カラ,から,助詞-接続助詞,,,和,,カラ,から,カラ,カラ,984.156,988.192,984.156,985.819,0,I
C001_003,3278,I,IC01_玲子,しょう,シヨウ,仕様,名詞-普通名詞-一般,,,混,,ショウ,しょう,ショー,ショー,984.156,988.192,984.156,985.819,0,B
C001_003,3279,I,IC01_玲子,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,984.156,988.192,984.156,985.819,0,I
C001_003,3280,I,IC01_玲子,ない,ナイ,無い,形容詞-一般,形容詞,終止形-一般,和,,ナイ,ない,ナイ,ナイ,984.156,988.192,984.156,985.819,0,I
C001_003,3281,I,IC01_玲子,から,カラ,から,助詞-接続助詞,,,和,,カラ,から,カラ,カラ,984.156,988.192,984.156,985.819,0,I
C001_003,3282,I,IC01_玲子,持っ,モツ,持つ,動詞-一般,五段-タ行,連用形-促音便,和,,モツ,持っ,モッ,モッ,984.156,988.192,986.083,987.141,0,B
C001_003,3283,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,984.156,988.192,986.083,987.141,0,I
C001_003,3284,I,IC01_玲子,き,クル,来る,動詞-一般,カ行変格,連用形-一般,和,,クル,き,キ,キ,984.156,988.192,986.083,987.141,0,B
C001_003,3285,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,984.156,988.192,986.083,987.141,0,I
C001_003,3286,I,IC01_玲子,売っ,ウル,売る,動詞-一般,五段-ラ行,連用形-促音便,和,,ウル,売っ,ウッ,ウッ,984.156,988.192,986.083,987.141,0,B
C001_003,3287,I,IC01_玲子,てる,テル,てる,助動詞,下一段-タ行,連体形-一般,和,,テル,てる,テル,テル,984.156,988.192,986.083,987.141,0,I
C001_003,3288,I,IC01_玲子,だけ,ダケ,だけ,助詞-副助詞,,,和,,ダケ,だけ,ダケ,ダケ,984.156,988.192,987.264,988.192,0,I
C001_003,3289,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,984.156,988.192,987.264,988.192,0,I
C001_003,3290,I,IC01_玲子,ゆっ,イウ,言う,動詞-一般,五段-ワア行,連用形-促音便,和,,ユウ,ゆっ,ユッ,ユッ,984.156,988.192,987.264,988.192,0,B
C001_003,3291,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て。,テ,テ,984.156,988.192,987.264,988.192,0,I
C001_003,3293,B,IC01_玲子,ほんと,ホントウ,本当,名詞-普通名詞-一般,,,漢,,ホント,ほんと,ホント,ホント,988.192,990.639,988.192,990.639,0,B
C001_003,3294,I,IC01_玲子,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,988.192,990.639,988.192,990.639,0,I
C001_003,3295,I,IC01_玲子,もう,モウ,もう,副詞,,,和,,モウ,(W モ|もう),モー,モ,988.192,990.639,988.192,990.639,0,B
C001_003,3296,I,IC01_玲子,採り,トル,取る,動詞-一般,五段-ラ行,連用形-一般,和,,トル,採り,トリ,トリ,988.192,990.639,988.192,990.639,0,B
C001_003,3297,I,IC01_玲子,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,988.192,990.639,988.192,990.639,0,I
C001_003,3298,I,IC01_玲子,来,クル,来る,動詞-一般,カ行変格,連用形-一般,和,,クル,来,キ,キ,988.192,990.639,988.192,990.639,0,B
C001_003,3299,I,IC01_玲子,てほしい,テホシイ,てほしい,助動詞,形容詞,連体形-一般,和,,テホシイ,てほしい,テホシー,テホシー,988.192,990.639,988.192,990.639,0,I
C001_003,3300,I,IC01_玲子,ぐらい,クライ,くらい,助詞-副助詞,,,和,,グライ,ぐらい,グライ,グライ,988.192,990.639,988.192,990.639,0,I
C001_003,3301,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,988.192,990.639,988.192,990.639,0,I
C001_003,3302,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,988.192,990.639,988.192,990.639,0,I
C001_003,3303,I,IC01_玲子,ゆっ,イウ,言う,動詞-一般,五段-ワア行,連用形-促音便,和,,ユウ,ゆっ,ユッ,ユッ,988.192,990.639,988.192,990.639,0,B
C001_003,3304,I,IC01_玲子,て,テル,てる,助動詞,下一段-タ行,連用形-一般,和,,テル,て,テ,テ,988.192,990.639,988.192,990.639,0,I
C001_003,3305,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て。,テ,テ,988.192,990.639,988.192,990.639,0,I
C001_003,3313,B,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,991.147,992.428,991.147,992.428,0,B
C001_003,3314,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,991.147,992.428,991.147,992.428,0,B
C001_003,3315,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,991.147,992.428,991.147,992.428,0,B
C001_003,3316,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう:。,ソー,ソー,991.147,992.428,991.147,992.428,0,B
C001_003,3317,B,IC01_玲子,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,993.044,994.944,993.044,994.944,0,B
C001_003,3318,I,IC01_玲子,元手,モトデ,元手,名詞-普通名詞-一般,,,和,,モトデ,元手,モトデ,モトデ,993.044,994.944,993.044,994.944,0,B
C001_003,3319,I,IC01_玲子,ゼロ円,ゼロエン,ゼロ円,名詞-数詞,,,混,,ゼロエン,ゼロ円,ゼロエン,ゼロエン,993.044,994.944,993.044,994.944,0,I
C001_003,3320,I,IC01_玲子,でしょう,デス,です,助動詞,助動詞-デス,意志推量形,和,,デス,でしょう?。,デショー,デショー,993.044,994.944,993.044,994.944,0,I
C001_003,3322,B,IC01_玲子,で,デ,で,接続詞,,,和,,デ,で:,デ,デー,994.944,1008.151,994.944,995.541,0,B
C001_003,3323,I,IC01_玲子,あーの,アノ,あの,感動詞-フィラー,,,和,,アーノ,(F あーの:),アーノ,アーノー,994.944,1008.151,996.439,997.562,0,B
C001_003,3324,I,IC01_玲子,ま,マア,まあ,副詞,,,和,,マ,(G まあ|ま),マ,マ,994.944,1008.151,998.82,999.1,0,B
C001_003,3325,I,IC01_玲子,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ:,ソレ,ソレー,994.944,1008.151,999.218,1001.731,0,B
C001_003,3326,I,IC01_玲子,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,994.944,1008.151,999.218,1001.731,0,I
C001_003,3327,I,IC01_玲子,ま,マア,まあ,副詞,,,和,,マ,(G まあ|ま) ,マ,マ,994.944,1008.151,999.218,1001.731,0,B
C001_003,3328,I,IC01_玲子,個人,コジン,個人,名詞-普通名詞-一般,,,漢,,コジン,個人,コジン,コジン,994.944,1008.151,999.218,1001.731,0,B
C001_003,3329,I,IC01_玲子,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,994.944,1008.151,999.218,1001.731,0,I
C001_003,3330,I,IC01_玲子,やる,ヤル,遣る,動詞-一般,五段-ラ行,終止形-一般,和,,ヤル,やる,ヤル,ヤル,994.944,1008.151,999.218,1001.731,0,B
C001_003,3331,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か:,カ,カー,994.944,1008.151,999.218,1001.731,0,I
C001_003,3332,I,IC01_玲子,あーの,アノ,あの,感動詞-フィラー,,,和,,アーノ,(F あーの:) ,アーノ,アーノー,994.944,1008.151,1002.271,1004.019,0,B
C001_003,3333,I,IC01_玲子,ちょっと,チョット,一寸,副詞,,,和,,チョット,ちょっと,チョット,チョット,994.944,1008.151,1002.271,1004.019,0,B
C001_003,3334,I,IC01_玲子,ま,マア,まあ,副詞,,,和,,マ,(G まあ|ま) ,マ,マ,994.944,1008.151,1002.271,1004.019,0,B
C001_003,3335,I,IC01_玲子,どっ,ドコ,何処,代名詞,,,和,,ドッ,どっ,ドッ,ドッ,994.944,1008.151,1002.271,1004.019,0,B
C001_003,3336,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,994.944,1008.151,1002.271,1004.019,0,I
C001_003,3337,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,994.944,1008.151,1002.271,1004.019,0,I
C001_003,3338,I,IC01_玲子,組ん,クム,組む,動詞-一般,五段-マ行,連用形-撥音便,和,,クム,組ん,クン,クン,994.944,1008.151,1004.501,1006.085,0,B
C001_003,3339,I,IC01_玲子,でやる,テヤル,てやる,助動詞,五段-ラ行,終止形-一般,和,,デヤル,でやる,デヤル,デヤル,994.944,1008.151,1004.501,1006.085,0,I
C001_003,3340,I,IC01_玲子,か,カ,か,助詞-終助詞,,,和,,カ,か,カ,カ,994.944,1008.151,1004.501,1006.085,0,I
C001_003,3341,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,994.944,1008.151,1004.501,1006.085,0,I
C001_003,3342,I,IC01_玲子,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,ゆう,ユー,ユー,994.944,1008.151,1004.501,1006.085,0,B
C001_003,3343,I,IC01_玲子,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,994.944,1008.151,1004.501,1006.085,0,I
C001_003,3344,I,IC01_玲子,は,ハ,は,助詞-係助詞,,,和,,ハ,は:,ワ,ワー,994.944,1008.151,1004.501,1006.085,0,I
C001_003,3345,I,IC01_玲子,ま,マア,まあ,副詞,,,和,,マ,(G まあ|ま) ,マ,マ,994.944,1008.151,1007.041,1008.151,0,B
C001_003,3346,I,IC01_玲子,あれ,アレ,彼れ,代名詞,,,和,,アレ,あれ,アレ,アレ,994.944,1008.151,1007.041,1008.151,0,B
C001_003,3347,I,IC01_玲子,な,ダ,だ,助動詞,助動詞-ダ,連体形-一般,和,,ダ,な,ナ,ナ,994.944,1008.151,1007.041,1008.151,0,I
C001_003,3348,I,IC01_玲子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,994.944,1008.151,1007.041,1008.151,0,I
C001_003,3349,I,IC01_玲子,けど,ケレド,けれど,助詞-接続助詞,,,和,,ケド,けど。,ケド,ケド,994.944,1008.151,1007.041,1008.151,0,I
C001_003,3351,B,IC01_玲子,わたし,ワタシ,私,代名詞,,,和,,ワタシ,わたし,ワタシ,ワタシ,1009.45,1012.341,1009.45,1012.341,0,B
C001_003,3352,I,IC01_玲子,として,トシテ,として,助詞-格助詞,,,和,,トシテ,として,トシテ,トシテ,1009.45,1012.341,1009.45,1012.341,0,I
C001_003,3353,I,IC01_玲子,は,ハ,は,助詞-係助詞,,,和,,ハ,は:,ワ,ワー,1009.45,1012.341,1009.45,1012.341,0,I
C001_003,3354,I,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,1009.45,1012.341,1009.45,1012.341,0,B
C001_003,3355,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,1009.45,1012.341,1009.45,1012.341,0,I
C001_003,3356,I,IC01_玲子,もう,モウ,もう,副詞,,,和,,モウ,(W モ|もう),モー,モ,1009.45,1012.341,1009.45,1012.341,0,B
C001_003,3357,I,IC01_玲子,個人,コジン,個人,名詞-普通名詞-一般,,,漢,,コジン,個人,コジン,コジン,1009.45,1012.341,1009.45,1012.341,0,B
C001_003,3358,I,IC01_玲子,で,デ,で,助詞-格助詞,,,和,,デ,で:,デ,デー,1009.45,1012.341,1009.45,1012.341,0,I
C001_003,3359,I,IC01_玲子,やっ,ヤル,遣る,動詞-一般,五段-ラ行,連用形-促音便,和,,ヤル,やっ,ヤッ,ヤッ,1009.45,1012.341,1009.45,1012.341,0,B
C001_003,3360,I,IC01_玲子,ちゃっ,チャウ,ちゃう,助動詞,五段-ワア行,連用形-促音便,和,,チャウ,ちゃっ,チャッ,チャッ,1009.45,1012.341,1009.45,1012.341,0,I
C001_003,3361,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て。,テ,テ,1009.45,1012.341,1009.45,1012.341,0,I
C001_003,3362,B,IC01_玲子,そんな,ソンナ,そんな,形状詞-一般,,,和,,ソンナ,そんな,ソンナ,ソンナ,1012.341,1014.668,1012.341,1014.668,0,B
C001_003,3363,I,IC01_玲子,に,ダ,だ,助動詞,助動詞-ダ,連用形-ニ,和,,ダ,に,ニ,ニ,1012.341,1014.668,1012.341,1014.668,0,I
C001_003,3364,I,IC01_玲子,元手,モトデ,元手,名詞-普通名詞-一般,,,和,,モトデ,元手,モトデ,モトデ,1012.341,1014.668,1012.341,1014.668,0,B
C001_003,3365,I,IC01_玲子,すごい,スゴイ,凄い,形容詞-一般,形容詞,連体形-一般,和,,スゴイ,すごい,スゴイ,スゴイ,1012.341,1014.668,1012.341,1014.668,0,I
C001_003,3366,I,IC01_玲子,かかる,カカル,掛かる,動詞-一般,五段-ラ行,連体形-一般,和,,カカル,かかる,カカル,カカル,1012.341,1014.668,1012.341,1014.668,0,B
C001_003,3367,I,IC01_玲子,こと,コト,事,名詞-普通名詞-一般,,,和,,コト,こと,コト,コト,1012.341,1014.668,1012.341,1014.668,0,B
C001_003,3368,I,IC01_玲子,じゃない,デハナイ,ではない,助動詞,形容詞,終止形-一般,和,,ジャナイ,じゃない,ジャナイ,ジャナイ,1012.341,1014.668,1012.341,1014.668,0,I
C001_003,3369,I,IC01_玲子,から,カラ,から,助詞-接続助詞,,,和,,カラ,から。,カラ,カラ,1012.341,1014.668,1012.341,1014.668,0,I
C001_003,3371,B,IC01_玲子,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,1015.284,1017.668,1015.284,1017.668,0,B
C001_003,3372,I,IC01_玲子,もちろん,モチロン,勿論,副詞,,,漢,,モチロン,もちろん,モチロン,モチロン,1015.284,1017.668,1015.284,1017.668,0,B
C001_003,3373,I,IC01_玲子,資格作り,シカクヅクリ,資格作り,名詞-普通名詞-一般,,,混,,シカクヅクリ,資格作り,シカクズクリ,シカクズクリ,1015.284,1017.668,1015.284,1017.668,0,B
C001_003,3374,I,IC01_玲子,から,カラ,から,助詞-格助詞,,,和,,カラ,から,カラ,カラ,1015.284,1017.668,1015.284,1017.668,0,I
C001_003,3375,I,IC01_玲子,始める,ハジメル,始める,動詞-一般,下一段-マ行,連体形-一般,和,,ハジメル,始める,ハジメル,ハジメル,1015.284,1017.668,1015.284,1017.668,0,B
C001_003,3376,I,IC01_玲子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,1015.284,1017.668,1015.284,1017.668,0,I
C001_003,3377,I,IC01_玲子,けど,ケレド,けれど,助詞-接続助詞,,,和,,ケド,けど:。,ケド,ケドー,1015.284,1017.668,1015.284,1017.668,0,I
C001_003,3379,B,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,1018.283,1021.648,1018.283,1021.648,0,B
C001_003,3380,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か: ,カ,カー,1018.283,1021.648,1018.283,1021.648,0,I
C001_003,3381,I,IC01_玲子,まあ,マア,まあ,副詞,,,和,,マア,まあ ,マー,マー,1018.283,1021.648,1018.283,1021.648,0,B
C001_003,3382,I,IC01_玲子,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,1018.283,1021.648,1018.283,1021.648,0,B
C001_003,3383,I,IC01_玲子,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,1018.283,1021.648,1018.283,1021.648,0,I
C001_003,3384,I,IC01_玲子,ちょっと,チョット,一寸,副詞,,,和,,チョット,ちょっと,チョット,チョット,1018.283,1021.648,1018.283,1021.648,0,B
C001_003,3385,I,IC01_玲子,自腹,ジバラ,自腹,名詞-普通名詞-一般,,,混,,ジバラ,自腹,ジバラ,ジバラ,1018.283,1021.648,1018.283,1021.648,0,B
C001_003,3386,I,IC01_玲子,切っ,キル,切る,動詞-一般,五段-ラ行,連用形-促音便,和,,キル,切っ,キッ,キッ,1018.283,1021.648,1018.283,1021.648,0,B
C001_003,3387,I,IC01_玲子,てもいい,テモイイ,てもいい,助動詞,形容詞,終止形-一般,和,,テモイイ,てもいい,テモイー,テモイー,1018.283,1021.648,1018.283,1021.648,0,I
C001_003,3388,I,IC01_玲子,から,カラ,から,助詞-接続助詞,,,和,,カラ,から,カラ,カラ,1018.283,1021.648,1018.283,1021.648,0,I
C001_003,3389,I,IC01_玲子,やっ,ヤル,遣る,動詞-一般,五段-ラ行,連用形-促音便,和,,ヤル,やっ,ヤッ,ヤッ,1018.283,1021.648,1018.283,1021.648,0,B
C001_003,3390,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て:。,テ,テー,1018.283,1021.648,1018.283,1021.648,0,I
C001_003,3392,B,IC01_玲子,で,デ,で,接続詞,,,和,,デ,で,デ,デ,1022.134,1024.966,1022.134,1022.43,0,B
C001_003,3393,I,IC01_玲子,もう,モウ,もう,副詞,,,和,,モウ,もう,モー,モー,1022.134,1024.966,1022.824,1023.274,0,B
C001_003,3394,I,IC01_玲子,立ち上げ,タチアゲル,立ち上げる,動詞-一般,下一段-ガ行,連用形-一般,和,,タチアゲル,立ち上げ,タチアゲ,タチアゲ,1022.134,1024.966,1023.519,1024.307,0,B
C001_003,3395,I,IC01_玲子,ちゃっ,チャウ,ちゃう,助動詞,五段-ワア行,連用形-促音便,和,,チャウ,ちゃっ,チャッ,チャッ,1022.134,1024.966,1023.519,1024.307,0,I
C001_003,3396,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て:。,テ,テー,1022.134,1024.966,1024.647,1024.966,0,I
C001_003,3398,B,IC01_玲子,ある,アル,或る,連体詞,,,和,,アル,ある,アル,アル,1024.966,1025.869,1024.966,1025.869,0,B
C001_003,3399,I,IC01_玲子,程度,テイド,程度,名詞-普通名詞-一般,,,漢,,テイド,程度。,テード,テード,1024.966,1025.869,1024.966,1025.869,0,B
C001_003,3403,B,IC01_玲子,こう,コウ,こう,副詞,,,和,,コウ,(W コ|こう),コー,コ,1026.159,1027.544,1026.159,1027.544,0,B
C001_003,3404,I,IC01_玲子,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,(W ユ|ゆう),ユー,ユ,1026.159,1027.544,1026.159,1027.544,0,B
C001_003,3405,I,IC01_玲子,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,1026.159,1027.544,1026.159,1027.544,0,I
C001_003,3406,I,IC01_玲子,作り,ツクル,作る,動詞-一般,五段-ラ行,連用形-一般,和,,ツクル,作り,ツクリ,ツクリ,1026.159,1027.544,1026.159,1027.544,0,B
C001_003,3407,I,IC01_玲子,まし,マス,ます,助動詞,助動詞-マス,連用形-一般,和,,マス,まし,マシ,マシ,1026.159,1027.544,1026.159,1027.544,0,I
C001_003,3408,I,IC01_玲子,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た,タ,タ,1026.159,1027.544,1026.159,1027.544,0,I
C001_003,3409,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って。,ッテ,ッテ,1026.159,1027.544,1026.159,1027.544,0,I
C001_003,3411,B,IC01_玲子,で,デ,で,接続詞,,,和,,デ,で,デ,デ,1027.946,1031.679,1027.946,1028.294,0,B
C001_003,3412,I,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,1027.946,1031.679,1028.716,1029.404,0,B
C001_003,3413,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,1027.946,1031.679,1028.716,1029.404,0,I
C001_003,3414,I,IC01_玲子,こう,コウ,こう,副詞,,,和,,コウ,こう,コー,コー,1027.946,1031.679,1028.716,1029.404,0,B
C001_003,3415,I,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,1027.946,1031.679,1029.592,1031.679,0,B
C001_003,3416,I,IC01_玲子,て,ッテ,って,助詞-副助詞,,,和,,テ,て,テ,テ,1027.946,1031.679,1029.592,1031.679,0,I
C001_003,3417,I,IC01_玲子,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,ゆう,ユー,ユー,1027.946,1031.679,1029.592,1031.679,0,B
C001_003,3418,I,IC01_玲子,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,1027.946,1031.679,1029.592,1031.679,0,I
C001_003,3419,I,IC01_玲子,か,カ,か,助詞-終助詞,,,和,,カ,か,カ,カ,1027.946,1031.679,1029.592,1031.679,0,I
C001_003,3420,I,IC01_玲子,な,ナ,な,助詞-終助詞,,,和,,ナ,な ,ナ,ナ,1027.946,1031.679,1029.592,1031.679,0,I
C001_003,3421,I,IC01_玲子,ナ,,,言いよどみ,,,,,,(D ナ),ナ,ナ,1027.946,1031.679,1029.592,1031.679,0,B
C001_003,3422,I,IC01_玲子,名義貸し,メイギガシ,名義貸し,名詞-普通名詞-一般,,,混,,メイギガシ,名義貸し,メーギガシ,メーギガシ,1027.946,1031.679,1029.592,1031.679,0,B
C001_003,3423,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,1027.946,1031.679,1029.592,1031.679,0,I
C001_003,3424,I,IC01_玲子,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,ゆう,ユー,ユー,1027.946,1031.679,1029.592,1031.679,0,B
C001_003,3425,I,IC01_玲子,の,ノ,の,助詞-終助詞,,,和,,ノ,の?。,ノ,ノ,1027.946,1031.679,1029.592,1031.679,0,I
C001_003,3426,B,IC01_玲子,わかん,ワカル,分かる,動詞-一般,五段-ラ行,未然形-撥音便,和,,ワカル,わかん,ワカン,ワカン,1031.679,1032.409,1031.679,1032.409,0,B
C001_003,3427,I,IC01_玲子,ない,ナイ,ない,助動詞,助動詞-ナイ,終止形-一般,和,,ナイ,ない,ナイ,ナイ,1031.679,1032.409,1031.679,1032.409,0,I
C001_003,3428,I,IC01_玲子,けど,ケレド,けれど,助詞-接続助詞,,,和,,ケド,けど。,ケド,ケド,1031.679,1032.409,1031.679,1032.409,0,I
C001_003,3430,B,IC01_玲子,朝市,アサイチ,朝市,名詞-普通名詞-一般,,,和,,アサイチ,朝市,アサイチ,アサイチ,1032.409,1033.438,1032.409,1033.438,0,B
C001_003,3431,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,1032.409,1033.438,1032.409,1033.438,0,I
C001_003,3432,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,1032.409,1033.438,1032.409,1033.438,0,I
C001_003,3433,I,IC01_玲子,に,ニ,に,助詞-格助詞,,,和,,ニ,(L に)。,ニ,ニ,1032.409,1033.438,1032.409,1033.438,0,I
C001_003,3434,B,IC01_玲子,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,1033.438,1033.901,1033.438,1033.901,0,B
C001_003,3436,B,IC01_玲子,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,1033.901,1036.683,1033.901,1034.492,0,B
C001_003,3437,I,IC01_玲子,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,1033.901,1036.683,1033.901,1034.492,0,I
C001_003,3438,I,IC01_玲子,売る,ウル,売る,動詞-一般,五段-ラ行,終止形-一般,和,,ウル,売る,ウル,ウル,1033.901,1036.683,1034.773,1036.683,0,B
C001_003,3439,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,1033.901,1036.683,1034.773,1036.683,0,I
C001_003,3440,I,IC01_玲子,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,ゆう,ユー,ユー,1033.901,1036.683,1034.773,1036.683,0,B
C001_003,3441,I,IC01_玲子,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,1033.901,1036.683,1034.773,1036.683,0,I
